date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:34:30	86921/86921	---M--	200	added ('OK')	image/jpeg	etag:%22953ceeac6d1c82979cd2e722bd3bd63a-ssl%22	https://wagtrung.com/img/general/bg-mic2.jpg	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/general/bg-mic2.jpg	(from https://wagtrung.com/works.html)
21:34:30	926209/926209	---M--	200	added ('OK')	image/jpeg	etag:%229aaef1e7b79550bc35d3d45f9d214d86-ssl%22	https://wagtrung.com/img/work/design/de%20(10).jpg	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/work/design/de%20(10).jpg	(from https://wagtrung.com/works.html)
21:34:31	94719/94719	---MCZ	200	added ('OK')	text/html	etag:%223e34c55e2dc2fc8920aba70b0db77cc8-ssl-df%22	https://wagtrung.com/erp-system	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/erp-system-2.html	(from https://wagtrung.com/erp-system.html)
21:34:32	219461/219461	---M--	200	added ('OK')	image/jpeg	etag:%22f7c5f95ef8cf98491b77b3692fecdd62-ssl%22	https://wagtrung.com/img/general/intro.jpg	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/general/intro.jpg	(from https://wagtrung.com/erp-system.html)
21:34:32	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1673210919-ssl-df	https://wagtrung.com/about.html	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/about.b4.delayed	(from https://wagtrung.com/erp-system.html)
21:34:36	495106/495106	---M--	200	added ('OK')	image/png	etag:%221e7e0ccf2b5f398ae0511de641ad2423-ssl%22	https://wagtrung.com/img/4-ERP-casestudy/newintro.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/4-ERP-casestudy/newintro.png	(from https://wagtrung.com/erp-system.html)
21:34:36	236733/236733	---M--	200	added ('OK')	image/png	etag:%22f2194331ef6a5f35807547cf342ef560-ssl%22	https://wagtrung.com/img/4-ERP-casestudy/oldintro.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/4-ERP-casestudy/oldintro.png	(from https://wagtrung.com/erp-system.html)
21:34:36	6120399/6120399	---M--	200	added ('OK')	image/jpeg	etag:%22976a94296665734620bf3f555c39bb6f-ssl%22	https://wagtrung.com/img/work/design/de%20(9).jpg	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/work/design/de%20(9).jpg	(from https://wagtrung.com/works.html)
21:34:38	187335/187335	---M--	200	added ('OK')	image/png	etag:%22c3a4f49c383577ba296316f499f43d85-ssl%22	https://wagtrung.com/img/4-ERP-casestudy/old1.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/4-ERP-casestudy/old1.png	(from https://wagtrung.com/erp-system.html)
21:34:39	298326/298326	---M--	200	added ('OK')	image/png	etag:%2245bfc792542279efcf705067753774ad-ssl%22	https://wagtrung.com/img/4-ERP-casestudy/old2.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/4-ERP-casestudy/old2.png	(from https://wagtrung.com/erp-system.html)
21:34:40	256832/256832	---M--	200	added ('OK')	image/png	etag:%22d23e49e1637296dd0dbd108dbe820fae-ssl%22	https://wagtrung.com/img/4-ERP-casestudy/old3.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/4-ERP-casestudy/old3.png	(from https://wagtrung.com/erp-system.html)
21:34:41	187958/187958	---M--	200	added ('OK')	image/png	etag:%227cec9b764c1bba3354649337b5b4cb85-ssl%22	https://wagtrung.com/img/4-ERP-casestudy/old4.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/4-ERP-casestudy/old4.png	(from https://wagtrung.com/erp-system.html)
21:34:42	2973209/2973209	---M--	200	added ('OK')	image/png	etag:%22cd2d5f49bb8f7275c6b672b4e9d0a8ba-ssl%22	https://wagtrung.com/img/4-ERP-casestudy/gradient.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/4-ERP-casestudy/gradient.png	(from https://wagtrung.com/erp-system.html)
21:34:44	875589/875589	---M--	200	added ('OK')	image/png	etag:%22da4901ce6ff7f88cab54a78e6c82b91a-ssl%22	https://wagtrung.com/img/4-ERP-casestudy/eye0.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/4-ERP-casestudy/eye0.png	(from https://wagtrung.com/erp-system.html)
21:34:46	435538/435538	---M--	200	added ('OK')	image/png	etag:%22b1fae07d6d9e99108d00d5a0875a1ce2-ssl%22	https://wagtrung.com/img/general/intro.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/general/intro.png	(from https://wagtrung.com/erp-system.html)
21:34:46	1033939/1033939	---M--	200	added ('OK')	image/png	etag:%22b0671345735d0adab9ddd9143b73a676-ssl%22	https://wagtrung.com/img/4-ERP-casestudy/quan.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/4-ERP-casestudy/quan.png	(from https://wagtrung.com/erp-system.html)
21:34:49	1974329/1974329	---M--	200	added ('OK')	image/gif	etag:%22015635c531c1bedb6dd19c5481a52d06-ssl%22	https://wagtrung.com/img/4-ERP-casestudy/eye2.gif	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/4-ERP-casestudy/eye2.gif	(from https://wagtrung.com/erp-system.html)
21:34:49	875755/875755	---M--	200	added ('OK')	image/png	etag:%22ccea89f897c5a8ba8fda04f826429885-ssl%22	https://wagtrung.com/img/4-ERP-casestudy/jm.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/4-ERP-casestudy/jm.png	(from https://wagtrung.com/erp-system.html)
21:34:50	211265/211265	---M--	200	added ('OK')	image/png	etag:%22e3ed1d7c49fbd3028378f365b0c17190-ssl%22	https://wagtrung.com/img/4-ERP-casestudy/aprove2.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/4-ERP-casestudy/aprove2.png	(from https://wagtrung.com/erp-system.html)
21:34:51	236761/236761	---M--	200	added ('OK')	image/png	etag:%223b5f24f550bce9e1bcd74bbfa5f943ef-ssl%22	https://wagtrung.com/img/4-ERP-casestudy/aprove.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/4-ERP-casestudy/aprove.png	(from https://wagtrung.com/erp-system.html)
21:34:51	1158337/1158337	---M--	200	added ('OK')	image/png	etag:%2243c0fa36c561e12f8d44c82df8e50f9c-ssl%22	https://wagtrung.com/img/4-ERP-casestudy/competi.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/4-ERP-casestudy/competi.png	(from https://wagtrung.com/erp-system.html)
21:34:52	2231879/2231879	---M--	200	added ('OK')	image/png	etag:%22d4f954fc1669f89595cd83d169f8b06f-ssl%22	https://wagtrung.com/img/4-ERP-casestudy/Empa.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/4-ERP-casestudy/Empa.png	(from https://wagtrung.com/erp-system.html)
21:34:54	478117/478117	---M--	200	added ('OK')	image/jpeg	etag:%225b53abcaba933975d2759aed27a4d6f3-ssl%22	https://wagtrung.com/img/4-ERP-casestudy/slider-3.jpg	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/4-ERP-casestudy/slider-3.jpg	(from https://wagtrung.com/erp-system.html)
21:34:54	1045386/1045386	---M--	200	added ('OK')	image/png	etag:%2252f4af1df97133e5e322d371fa5c09df-ssl%22	https://wagtrung.com/img/4-ERP-casestudy/ia.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/4-ERP-casestudy/ia.png	(from https://wagtrung.com/erp-system.html)
21:34:55	564163/564163	---M--	200	added ('OK')	image/jpeg	etag:%2206fef566b8a63ec8851ceb3a86679717-ssl%22	https://wagtrung.com/img/4-ERP-casestudy/slider-1.jpg	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/4-ERP-casestudy/slider-1.jpg	(from https://wagtrung.com/erp-system.html)
21:34:56	515396/515396	---M--	200	added ('OK')	image/jpeg	etag:%22c14c764eab9cc1852cfa93b3717a019c-ssl%22	https://wagtrung.com/img/4-ERP-casestudy/slider-4.jpg	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/4-ERP-casestudy/slider-4.jpg	(from https://wagtrung.com/erp-system.html)
21:34:57	502844/502844	---M--	200	added ('OK')	image/jpeg	etag:%2204bcab677536e254301b146fed3c3292-ssl%22	https://wagtrung.com/img/4-ERP-casestudy/slider-5.jpg	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/4-ERP-casestudy/slider-5.jpg	(from https://wagtrung.com/erp-system.html)
21:34:58	513852/513852	---M--	200	added ('OK')	image/jpeg	etag:%22246210faf5ae25ad33e0b403626b9b03-ssl%22	https://wagtrung.com/img/4-ERP-casestudy/slider-6.jpg	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/4-ERP-casestudy/slider-6.jpg	(from https://wagtrung.com/erp-system.html)
21:34:59	609505/609505	---M--	200	added ('OK')	image/jpeg	etag:%22b68d17f6616788f1e9663a187791d228-ssl%22	https://wagtrung.com/img/4-ERP-casestudy/slider-2.jpg	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/4-ERP-casestudy/slider-2.jpg	(from https://wagtrung.com/erp-system.html)
21:34:59	219461/219461	---M--	200	added ('OK')	image/jpeg	etag:%22f7c5f95ef8cf98491b77b3692fecdd62-ssl%22	https://wagtrung.com/img/general/bbgg.jpg	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/general/bbgg.jpg	(from https://wagtrung.com/erp-system.html)
21:35:01	621294/621294	---M--	200	added ('OK')	image/png	etag:%2229297b06ae8f69693af77aec9a6cfac2-ssl%22	https://wagtrung.com/img/4-ERP-casestudy/uxlaw.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/4-ERP-casestudy/uxlaw.png	(from https://wagtrung.com/erp-system.html)
21:35:03	1036171/1036171	---M--	200	added ('OK')	image/png	etag:%22b575dd73e35222597d3d38e0900e2f79-ssl%22	https://wagtrung.com/img/4-ERP-casestudy/eyenew.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/4-ERP-casestudy/eyenew.png	(from https://wagtrung.com/erp-system.html)
21:35:04	439977/439977	---M--	200	added ('OK')	image/png	etag:%222ee8dad1c22007f588ba598f6d9e9dda-ssl%22	https://wagtrung.com/img/general/itinder.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/general/itinder.png	(from https://wagtrung.com/erp-system.html)
21:35:04	268975/268975	---M--	200	added ('OK')	image/png	etag:%2253e3418bc648b92c2a2afb7bfde178fc-ssl%22	https://wagtrung.com/img/i-tinder/i(2).png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/i-tinder/i(2).png	(from https://wagtrung.com/ielts-tinder.html)
21:35:05	261285/261285	---M--	200	added ('OK')	image/png	etag:%22b5d2f755819ea79549773753c091e940-ssl%22	https://wagtrung.com/img/i-tinder/i(1).png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/i-tinder/i(1).png	(from https://wagtrung.com/ielts-tinder.html)
21:35:07	483796/483796	---M--	200	added ('OK')	image/png	etag:%2285c1f8fc5ab17b13366965a6cd0cd4fb-ssl%22	https://wagtrung.com/img/i-tinder/si-1.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/i-tinder/si-1.png	(from https://wagtrung.com/ielts-tinder.html)
21:35:08	504973/504973	---M--	200	added ('OK')	image/png	etag:%2233760eb57dfd80ccdc951282019e55b8-ssl%22	https://wagtrung.com/img/i-tinder/si-5.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/i-tinder/si-5.png	(from https://wagtrung.com/ielts-tinder.html)
21:35:08	2929972/2929972	---M--	200	added ('OK')	image/gif	etag:%22631311f1cd777b7f2634b6beab40b87d-ssl%22	https://wagtrung.com/img/4-ERP-casestudy/eyenew.gif	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/4-ERP-casestudy/eyenew.gif	(from https://wagtrung.com/erp-system.html)
21:35:09	545072/545072	---M--	200	added ('OK')	image/png	etag:%22c0f282cfe89152312e2a9abcb35c4ae4-ssl%22	https://wagtrung.com/img/i-tinder/si-8.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/i-tinder/si-8.png	(from https://wagtrung.com/ielts-tinder.html)
21:35:09	353345/353345	---M--	200	added ('OK')	image/png	etag:%22a001472986d66339de41079de11cc5dc-ssl%22	https://wagtrung.com/img/i-tinder/si-4.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/i-tinder/si-4.png	(from https://wagtrung.com/ielts-tinder.html)
21:35:12	446751/446751	---M--	200	added ('OK')	image/png	etag:%224f7a3b7dacac3c1a7fd29022b4e93934-ssl%22	https://wagtrung.com/img/i-tinder/si-2.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/i-tinder/si-2.png	(from https://wagtrung.com/ielts-tinder.html)
21:35:12	341322/341322	---M--	200	added ('OK')	image/png	etag:%22006967789850cb202f7734e33a2d606b-ssl%22	https://wagtrung.com/img/general/hrmpng.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/general/hrmpng.png	(from https://wagtrung.com/ielts-tinder.html)
21:35:12	1192738/1192738	---M--	200	added ('OK')	image/png	etag:%228a435ff69af4d323b98f8d8bcaeb45ef-ssl%22	https://wagtrung.com/img/i-tinder/si-3.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/i-tinder/si-3.png	(from https://wagtrung.com/ielts-tinder.html)
21:35:14	191141/191141	---M--	200	added ('OK')	image/png	etag:%22f5b0e412d3b66b6fef4a77133b18ff1d-ssl%22	https://wagtrung.com/img/i-mobile/tr%20(3).png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/i-mobile/tr%20(3).png	(from https://wagtrung.com/mobile.html)
21:35:14	1061140/1061140	---M--	200	added ('OK')	image/png	etag:%22916759901d2521fc4efe55c62e7436ad-ssl%22	https://wagtrung.com/img/i-mobile/tr%20(2).png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/i-mobile/tr%20(2).png	(from https://wagtrung.com/mobile.html)
21:35:15	188265/188265	---M--	200	added ('OK')	image/png	etag:%229c9e9e5ff9f5681a45721a913e8eaca8-ssl%22	https://wagtrung.com/img/i-mobile/tr%20(6).png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/i-mobile/tr%20(6).png	(from https://wagtrung.com/mobile.html)
21:35:16	357635/357635	---M--	200	added ('OK')	image/png	etag:%22dfeb0a4978c2a883fe0f4e5b35eee92c-ssl%22	https://wagtrung.com/img/i-mobile/tr%20(5).png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/i-mobile/tr%20(5).png	(from https://wagtrung.com/mobile.html)
21:35:17	94236/94236	---MCZ	200	added ('OK')	text/html	etag:%2271106b14bbe2c6aecc12e74e14da552b-ssl-df%22	https://wagtrung.com/covid19	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/covid19-2.html	(from https://wagtrung.com/covid19.html)
21:35:18	247624/247624	---M--	200	added ('OK')	image/jpeg	etag:%222ef73c8c2138beec24d9d72ff4698dd3-ssl%22	https://wagtrung.com/img/covid/ap.jpg	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/covid/ap.jpg	(from https://wagtrung.com/covid19.html)
21:35:19	1388878/1388878	---M--	200	added ('OK')	image/gif	etag:%225464ec4916a27957c65f334375137698-ssl%22	https://wagtrung.com/img/covid/f2.gif	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/covid/f2.gif	(from https://wagtrung.com/covid19.html)
21:35:21	77997/77997	---M--	200	added ('OK')	image/png	etag:%22f5ead83bbce34dfebe69bcced979ff9b-ssl%22	https://wagtrung.com/img/covid/f4.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/covid/f4.png	(from https://wagtrung.com/covid19.html)
21:35:22	198816/198816	---M--	200	added ('OK')	image/png	etag:%2262a72bf721f753ba448eef903897be78-ssl%22	https://wagtrung.com/img/covid/f5.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/covid/f5.png	(from https://wagtrung.com/covid19.html)
21:35:23	142740/142740	---M--	200	added ('OK')	image/png	etag:%2246ae834919fd610b2809c00b38d56cb5-ssl%22	https://wagtrung.com/img/covid/f6.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/covid/f6.png	(from https://wagtrung.com/covid19.html)
21:35:24	51013/51013	---M--	200	added ('OK')	image/png	etag:%22967e16d84b4422f674fbfcac08ac9874-ssl%22	https://wagtrung.com/img/covid/f7.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/covid/f7.png	(from https://wagtrung.com/covid19.html)
21:35:25	203874/203874	---M--	200	added ('OK')	image/png	etag:%22c380fb6e913e55906a1a03cec7d2645b-ssl%22	https://wagtrung.com/img/covid/f8.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/covid/f8.png	(from https://wagtrung.com/covid19.html)
21:35:26	578887/578887	---M--	200	added ('OK')	image/png	etag:%227f722d7fd470dfa0b79804ec0e9204f8-ssl%22	https://wagtrung.com/img/covid/world.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/covid/world.png	(from https://wagtrung.com/covid19.html)
21:35:27	135763/135763	---M--	200	added ('OK')	image/png	etag:%22fbc2952346e0ed787f92f2fe5502c516-ssl%22	https://wagtrung.com/img/covid/f10.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/covid/f10.png	(from https://wagtrung.com/covid19.html)
21:35:28	853511/853511	---M--	200	added ('OK')	image/png	etag:%22913cc3a4567dff5972dcae54803347eb-ssl%22	https://wagtrung.com/img/covid/covid6.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/covid/covid6.png	(from https://wagtrung.com/covid19.html)
21:35:29	93282/93282	---M--	200	added ('OK')	image/png	etag:%22fd3fd4cc3472bad3afa4176371a470b5-ssl%22	https://wagtrung.com/img/covid/covid1.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/covid/covid1.png	(from https://wagtrung.com/covid19.html)
21:35:30	63117/63117	---M--	200	added ('OK')	image/png	etag:%22aa024d145c839181745889075b5106c8-ssl%22	https://wagtrung.com/img/covid/covid5.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/covid/covid5.png	(from https://wagtrung.com/covid19.html)
21:35:31	311090/311090	---M--	200	added ('OK')	image/png	etag:%22992eda6b6c40a692ba21b56f322d7d2c-ssl%22	https://wagtrung.com/img/covid/covid4.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/covid/covid4.png	(from https://wagtrung.com/covid19.html)
21:35:32	340532/340532	---M--	200	added ('OK')	image/png	etag:%22cfc36bdb4df1f113ad0166ac875e48c7-ssl%22	https://wagtrung.com/img/covid/covid3.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/covid/covid3.png	(from https://wagtrung.com/covid19.html)
21:35:32	19146614/19146614	---M--	200	added ('OK')	image/gif	etag:%221bd0c371172c6e145dfa46842687d1a1-ssl%22	https://wagtrung.com/img/covid/f3.gif	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/covid/f3.gif	(from https://wagtrung.com/covid19.html)
21:35:33	323505/323505	---M--	200	added ('OK')	image/png	etag:%22a42dc4c9cce164a51a878daf3cc4ac11-ssl%22	https://wagtrung.com/img/covid/covid2.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/covid/covid2.png	(from https://wagtrung.com/covid19.html)
21:35:34	407153/407153	---M--	200	added ('OK')	image/png	etag:%2263c932e75e0eb6889f3f693e370f87f0-ssl%22	https://wagtrung.com/img/covid/swot.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/covid/swot.png	(from https://wagtrung.com/covid19.html)
21:35:35	229559/229559	---M--	200	added ('OK')	image/png	etag:%2279611641e10a33ea4b91eef98ab88e47-ssl%22	https://wagtrung.com/img/covid/country.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/covid/country.png	(from https://wagtrung.com/covid19.html)
21:35:36	70698/70698	---M--	200	added ('OK')	image/jpeg	etag:%222d34cfe7af1871a346e4c282acf73557-ssl%22	https://wagtrung.com/img/i-vnkr/problem-1.jpg	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/i-vnkr/problem-1.jpg	(from https://wagtrung.com/vn-kr.html)
21:35:38	247140/247140	---M--	200	added ('OK')	image/jpeg	etag:%22bbe6e6626acc257d08f49682562debd4-ssl%22	https://wagtrung.com/img/i-vnkr/problem-3.jpg	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/i-vnkr/problem-3.jpg	(from https://wagtrung.com/vn-kr.html)
21:35:39	1205566/1205566	---M--	200	added ('OK')	image/jpeg	etag:%22a3f606a2432394772acb1c7457cad7e8-ssl%22	https://wagtrung.com/img/i-vnkr/problem-2.jpg	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/i-vnkr/problem-2.jpg	(from https://wagtrung.com/vn-kr.html)
21:35:39	388044/388044	---M--	200	added ('OK')	image/jpeg	etag:%22a18faef906c6a0f29492b8b1a924d6ea-ssl%22	https://wagtrung.com/img/i-vnkr/mean.jpg	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/i-vnkr/mean.jpg	(from https://wagtrung.com/vn-kr.html)
21:35:40	340811/340811	---M--	200	added ('OK')	image/png	etag:%22432da2e0a197f39c8dc0fb17666a3bdc-ssl%22	https://wagtrung.com/img/i-vnkr/jury.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/i-vnkr/jury.png	(from https://wagtrung.com/vn-kr.html)
21:35:43	1112138/1112138	---M--	200	added ('OK')	image/jpeg	etag:%221551d73bc1ad5076c825a4070098992e-ssl%22	https://wagtrung.com/img/i-vnkr/vn.jpg	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/i-vnkr/vn.jpg	(from https://wagtrung.com/vn-kr.html)
21:35:44	744050/744050	---M--	200	added ('OK')	image/jpeg	etag:%226ef6f4028350dea7b26d0541abf10659-ssl%22	https://wagtrung.com/img/i-vnkr/vn3.jpg	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/i-vnkr/vn3.jpg	(from https://wagtrung.com/vn-kr.html)
21:35:45	265614/265614	---M--	200	added ('OK')	image/jpeg	etag:%229c30ba77538d5c5f241766fe7f8219bd-ssl%22	https://wagtrung.com/img/i-vnkr/vn5.jpg	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/i-vnkr/vn5.jpg	(from https://wagtrung.com/vn-kr.html)
21:35:46	127765/127765	---M--	200	added ('OK')	image/jpeg	etag:%221e0d0338841073881378b9257664a23a-ssl%22	https://wagtrung.com/img/i-vfcd/problem.jpg	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/i-vfcd/problem.jpg	(from https://wagtrung.com/vfcd.html)
21:35:46	2097959/2097959	---M--	200	added ('OK')	image/jpeg	etag:%22199ccb91e3683993b0d81a6b43269ca9-ssl%22	https://wagtrung.com/img/i-vnkr/vn2.jpg	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/i-vnkr/vn2.jpg	(from https://wagtrung.com/vn-kr.html)
21:35:47	280032/280032	---M--	200	added ('OK')	image/jpeg	etag:%2202f948b2c4725e1610760c71ab3ef53a-ssl%22	https://wagtrung.com/img/i-vfcd/problem2.jpg	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/i-vfcd/problem2.jpg	(from https://wagtrung.com/vfcd.html)
21:35:48	99133/99133	---M--	200	added ('OK')	image/jpeg	etag:%222f52d1e5b66c98669bd8c3a31e2e5f79-ssl%22	https://wagtrung.com/img/i-vfcd/problem3.jpg	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/i-vfcd/problem3.jpg	(from https://wagtrung.com/vfcd.html)
21:35:50	421253/421253	---M--	200	added ('OK')	image/png	etag:%223a69fe4919a80434c1b56120ba579166-ssl%22	https://wagtrung.com/img/i-vfcd/si-1.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/i-vfcd/si-1.png	(from https://wagtrung.com/vfcd.html)
21:35:50	235632/235632	---M--	200	added ('OK')	image/png	etag:%22f2927ba11e5c48f03148303724e35c02-ssl%22	https://wagtrung.com/img/i-vfcd/si-5.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/i-vfcd/si-5.png	(from https://wagtrung.com/vfcd.html)
21:35:51	3752221/3752221	---M--	200	added ('OK')	image/jpeg	etag:%22e93e585b94ed02babd4703de9b174c1e-ssl%22	https://wagtrung.com/img/i-vnkr/vn4.jpg	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/i-vnkr/vn4.jpg	(from https://wagtrung.com/vn-kr.html)
21:35:52	604352/604352	---M--	200	added ('OK')	image/png	etag:%22afdef87721333319dd7d777a4bd41180-ssl%22	https://wagtrung.com/img/i-vfcd/si-4.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/i-vfcd/si-4.png	(from https://wagtrung.com/vfcd.html)
21:35:53	739109/739109	---M--	200	added ('OK')	image/png	etag:%229f98b23f711c8362824ec87ab263b034-ssl%22	https://wagtrung.com/img/i-vfcd/si-3.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/i-vfcd/si-3.png	(from https://wagtrung.com/vfcd.html)
21:35:55	526319/526319	---M--	200	added ('OK')	image/png	etag:%22dc2b7888570a6cc7c20338cc2b538949-ssl%22	https://wagtrung.com/img/i-vfcd/si-6.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/i-vfcd/si-6.png	(from https://wagtrung.com/vfcd.html)
21:35:55	1070703/1070703	---M--	200	added ('OK')	image/png	etag:%2258756f4c691bee0d4307d235c8974889-ssl%22	https://wagtrung.com/img/i-vfcd/si-2.png	/Users/phanthang/Desktop/Project/niceall_horan/niceall_horan/wagtrung.com/img/i-vfcd/si-2.png	(from https://wagtrung.com/vfcd.html)
